#Econòmic,Orgànic,Subprograma,Text subprograma,PREV. INICIAL,PREV.DEFINITIVA,LIQUIDAT,Any
38903,703,93219,Serveis d’ingressos,56154.29,56154.29,0,2016
38904,703,93219,Serveis d’ingressos,10,10,0,2016
38905,703,93219,Serveis d’ingressos,10,10,0,2016
38906,201,93219,Serveis d’ingressos,10,10,0,2016
38906,601,93219,Serveis d’ingressos,10,10,0,2016
38906,602,93219,Serveis d’ingressos,109250,109250,0,2016
38906,603,93219,Serveis d’ingressos,2300,2300,0,2016
38906,604,93219,Serveis d’ingressos,10,10,0,2016
38906,605,93219,Serveis d’ingressos,34500,34500,0,2016
38906,606,93219,Serveis d’ingressos,10,10,0,2016
38906,607,93219,Serveis d’ingressos,10,10,0,2016
38906,608,93219,Serveis d’ingressos,10,10,0,2016
38906,609,93219,Serveis d’ingressos,24024,24024,0,2016
38906,610,93219,Serveis d’ingressos,10,10,0,2016
38908,101,93219,Serveis d’ingressos,10,10,0,2016
38908,702,93219,Serveis d’ingressos,10,10,0,2016
38909,703,93219,Serveis d’ingressos,300000,300000,0,2016
38910,101,93219,Serveis d’ingressos,10,10,0,2016
38910,201,93219,Serveis d’ingressos,10,10,0,2016
38910,601,93219,Serveis d’ingressos,10,10,0,2016
38910,602,93219,Serveis d’ingressos,10,10,0,2016
38910,603,93219,Serveis d’ingressos,10,10,0,2016
38910,604,93219,Serveis d’ingressos,10,10,0,2016
38910,605,93219,Serveis d’ingressos,10,10,0,2016
38910,606,93219,Serveis d’ingressos,10,10,0,2016
38910,607,93219,Serveis d’ingressos,10,10,0,2016
38910,608,93219,Serveis d’ingressos,10,10,0,2016
38910,609,93219,Serveis d’ingressos,10,10,0,2016
38910,610,93219,Serveis d’ingressos,10,10,0,2016
39120,401,93219,Serveis d’ingressos,45510560.71,45510560.71,0,2016
39130,101,93219,Serveis d’ingressos,1353297.69,1353297.69,0,2016
39130,401,93219,Serveis d’ingressos,33832.44,33832.44,0,2016
39130,502,93219,Serveis d’ingressos,405989.31,405989.31,0,2016
39130,601,93219,Serveis d’ingressos,632500,632500,0,2016
39130,602,93219,Serveis d’ingressos,460000,460000,0,2016
39130,603,93219,Serveis d’ingressos,138000,138000,0,2016
39130,604,93219,Serveis d’ingressos,80500,80500,0,2016
39130,605,93219,Serveis d’ingressos,115000,115000,0,2016
39130,606,93219,Serveis d’ingressos,138000,138000,0,2016
39130,607,93219,Serveis d’ingressos,85675,85675,0,2016
39130,608,93219,Serveis d’ingressos,132250,132250,0,2016
39130,609,93219,Serveis d’ingressos,111856.6,111856.6,0,2016
39130,610,93219,Serveis d’ingressos,149500,149500,0,2016
39130,703,93219,Serveis d’ingressos,40598.93,40598.93,0,2016
39140,101,93219,Serveis d’ingressos,670926.27,670926.27,0,2016
39140,703,93219,Serveis d’ingressos,1502073.73,1502073.73,0,2016
39191,101,93219,Serveis d’ingressos,10,10,0,2016
39191,201,93219,Serveis d’ingressos,10,10,0,2016
39191,401,93219,Serveis d’ingressos,10,10,0,2016
39191,501,93219,Serveis d’ingressos,10,10,0,2016
39191,502,93219,Serveis d’ingressos,10,10,0,2016
39191,601,93219,Serveis d’ingressos,10,10,0,2016
39191,602,93219,Serveis d’ingressos,10,10,0,2016
39191,603,93219,Serveis d’ingressos,10,10,0,2016
39191,604,93219,Serveis d’ingressos,10,10,0,2016
39191,605,93219,Serveis d’ingressos,10,10,0,2016
39191,606,93219,Serveis d’ingressos,10,10,0,2016
39191,607,93219,Serveis d’ingressos,10,10,0,2016
39191,608,93219,Serveis d’ingressos,10,10,0,2016
39191,609,93219,Serveis d’ingressos,10,10,0,2016
39191,610,93219,Serveis d’ingressos,10,10,0,2016
39191,701,93219,Serveis d’ingressos,10,10,0,2016
39191,702,93219,Serveis d’ingressos,10,10,0,2016
39191,703,93219,Serveis d’ingressos,10,10,0,2016
39191,801,93219,Serveis d’ingressos,10,10,0,2016
39200,703,93219,Serveis d’ingressos,470000,470000,0,2016
39210,703,93219,Serveis d’ingressos,8425000,8425000,0,2016
39211,703,93219,Serveis d’ingressos,1813000,1813000,0,2016
39300,101,93219,Serveis d’ingressos,11.18,11.18,0,2016
39300,703,93219,Serveis d’ingressos,7162988.82,7162988.82,0,2016
39612,703,93219,Serveis d’ingressos,10,10,0,2016
39700,703,93219,Serveis d’ingressos,10,10,0,2016
39900,501,93219,Serveis d’ingressos,596209.64,596209.64,0,2016
39900,502,93219,Serveis d’ingressos,595690.4,595690.4,0,2016
39900,601,93219,Serveis d’ingressos,10,10,0,2016
39900,602,93219,Serveis d’ingressos,10,10,0,2016
39900,603,93219,Serveis d’ingressos,10,10,0,2016
39900,604,93219,Serveis d’ingressos,10,10,0,2016
39900,605,93219,Serveis d’ingressos,10,10,0,2016
39900,606,93219,Serveis d’ingressos,10,10,0,2016
39900,607,93219,Serveis d’ingressos,10,10,0,2016
39900,608,93219,Serveis d’ingressos,10,10,0,2016
39900,609,93219,Serveis d’ingressos,10,10,0,2016
39900,610,93219,Serveis d’ingressos,10,10,0,2016
39901,101,93219,Serveis d’ingressos,536000,536000,66837.95,2016
39902,401,93219,Serveis d’ingressos,10,10,0,2016
39903,101,93219,Serveis d’ingressos,10,10,0,2016
39904,101,93219,Serveis d’ingressos,10,10,0,2016
39904,201,93219,Serveis d’ingressos,10,10,0,2016
39904,401,93219,Serveis d’ingressos,50000,50000,0,2016
39904,501,93219,Serveis d’ingressos,25000,25000,0,2016
39904,502,93219,Serveis d’ingressos,155000,155000,0,2016
39904,601,93219,Serveis d’ingressos,10,10,0,2016
39904,602,93219,Serveis d’ingressos,11500,11500,0,2016
39904,603,93219,Serveis d’ingressos,44850,44850,0,2016
39904,604,93219,Serveis d’ingressos,10,10,0,2016
39904,605,93219,Serveis d’ingressos,5750,5750,0,2016
39904,606,93219,Serveis d’ingressos,23690,23690,0,2016
39904,607,93219,Serveis d’ingressos,6900,6900,0,2016
39904,608,93219,Serveis d’ingressos,3967.5,3967.5,0,2016
39904,609,93219,Serveis d’ingressos,859.8,859.8,0,2016
39904,610,93219,Serveis d’ingressos,10,10,0,2016
39904,701,93219,Serveis d’ingressos,10,10,0,2016
39904,702,93219,Serveis d’ingressos,10,10,0,2016
39904,703,93219,Serveis d’ingressos,9.94,9.94,0,2016
39904,801,93219,Serveis d’ingressos,10,10,0,2016
39906,603,93219,Serveis d’ingressos,87400,87400,0,2016
39907,401,93219,Serveis d’ingressos,73000,73000,0,2016
39907,601,93219,Serveis d’ingressos,10,10,0,2016
39907,602,93219,Serveis d’ingressos,10,10,0,2016
39907,603,93219,Serveis d’ingressos,10,10,0,2016
39907,604,93219,Serveis d’ingressos,10,10,0,2016
39907,605,93219,Serveis d’ingressos,10,10,0,2016
39907,606,93219,Serveis d’ingressos,10,10,0,2016
39907,607,93219,Serveis d’ingressos,10,10,0,2016
39907,608,93219,Serveis d’ingressos,10,10,0,2016
39907,609,93219,Serveis d’ingressos,10,10,0,2016
39907,610,93219,Serveis d’ingressos,10,10,0,2016
39908,801,93219,Serveis d’ingressos,10,10,0,2016
39909,101,93219,Serveis d’ingressos,5000,5000,0,2016
39909,703,93219,Serveis d’ingressos,5000,5000,0,2016
39910,502,93219,Serveis d’ingressos,10,10,0,2016
39911,401,93219,Serveis d’ingressos,8250000,8250000,0,2016
39911,701,93219,Serveis d’ingressos,920000,920000,0,2016
39912,101,93219,Serveis d’ingressos,10,10,0,2016
39912,201,93219,Serveis d’ingressos,10,10,0,2016
39912,401,93219,Serveis d’ingressos,10,10,0,2016
39912,501,93219,Serveis d’ingressos,10,10,0,2016
39912,502,93219,Serveis d’ingressos,10,10,0,2016
39912,503,93219,Serveis d’ingressos,10,10,0,2016
39912,504,93219,Serveis d’ingressos,10,10,0,2016
39912,601,93219,Serveis d’ingressos,10,10,0,2016
39912,602,93219,Serveis d’ingressos,10,10,0,2016
39912,603,93219,Serveis d’ingressos,10,10,0,2016
39912,604,93219,Serveis d’ingressos,10,10,0,2016
39912,605,93219,Serveis d’ingressos,10,10,0,2016
39912,606,93219,Serveis d’ingressos,10,10,0,2016
39912,607,93219,Serveis d’ingressos,10,10,0,2016
39912,608,93219,Serveis d’ingressos,10,10,0,2016
39912,609,93219,Serveis d’ingressos,10,10,0,2016
39912,610,93219,Serveis d’ingressos,10,10,0,2016
39912,701,93219,Serveis d’ingressos,10,10,0,2016
39912,702,93219,Serveis d’ingressos,10,10,0,2016
39912,703,93219,Serveis d’ingressos,10,10,0,2016
39912,801,93219,Serveis d’ingressos,10,10,0,2016
39913,601,93219,Serveis d’ingressos,10,10,0,2016
39913,602,93219,Serveis d’ingressos,10,10,0,2016
39913,603,93219,Serveis d’ingressos,10,10,0,2016
39913,604,93219,Serveis d’ingressos,10,10,0,2016
39913,605,93219,Serveis d’ingressos,10,10,0,2016
39913,606,93219,Serveis d’ingressos,10,10,0,2016
39913,607,93219,Serveis d’ingressos,10,10,0,2016
39913,608,93219,Serveis d’ingressos,10,10,0,2016
39913,609,93219,Serveis d’ingressos,10,10,0,2016
39913,610,93219,Serveis d’ingressos,10,10,0,2016
39914,703,93219,Serveis d’ingressos,27000,27000,0,2016
39915,703,93219,Serveis d’ingressos,270000,270000,0,2016
39916,501,93219,Serveis d’ingressos,10,10,0,2016
39917,401,93219,Serveis d’ingressos,10,10,0,2016
39918,701,93219,Serveis d’ingressos,10,10,0,2016
39919,502,93219,Serveis d’ingressos,10,10,0,2016
39920,502,93219,Serveis d’ingressos,10,10,0,2016
39998,703,93219,Serveis d’ingressos,10,10,0,2016
39999,101,93219,Serveis d’ingressos,210,210,0,2016
41000,101,93219,Serveis d’ingressos,10,10,0,2016
