Econòmic,Orgànic,Subprograma,Text subprograma,PREV. INICIAL,PREV.DEFINITIVA,LIQUIDAT,Any
45060,101,93219,Serveis d’ingressos,10,10,0,2013
45061,703,93219,Serveis d’ingressos,10,10,0,2013
45062,703,93219,Serveis d’ingressos,10,10,0,2013
45070,703,15351,Llei de Barris Barceloneta,0,0,121228.23,2013
45070,703,15356,Llei de Barris Maresme-Besós,0,0,119367.22,2013
45070,703,15357,Llei de Barris La Vinya-Can Clos,0,182314.13,54296.82,2013
45070,703,15358,Llei de Barris Bon Pastor,0,130829.86,232192.33,2013
45070,703,15359,Llei de Barris Raval Sud,0,14962.57,147592.87,2013
45070,703,93219,Serveis d’ingressos,0,0,0.03,2013
45080,101,93219,Serveis d’ingressos,10,10,0,2013
45080,201,93219,Serveis d’ingressos,0,54000,54000,2013
45080,401,93219,Serveis d’ingressos,10,10,0,2013
45080,502,93219,Serveis d’ingressos,10,10,0,2013
45080,601,93219,Serveis d’ingressos,10,10,0,2013
45080,602,93219,Serveis d’ingressos,10,10,0,2013
45080,603,93219,Serveis d’ingressos,10,10,0,2013
45080,604,93219,Serveis d’ingressos,10,10,0,2013
45080,605,93219,Serveis d’ingressos,10,10,0,2013
45080,606,93219,Serveis d’ingressos,10,10,0,2013
45080,607,93219,Serveis d’ingressos,10,10,0,2013
45080,608,93219,Serveis d’ingressos,10,10,0,2013
45080,609,93219,Serveis d’ingressos,10,10,0,2013
45080,610,93219,Serveis d’ingressos,10,10,0,2013
45080,703,93219,Serveis d’ingressos,10,10,0,2013
45080,801,93219,Serveis d’ingressos,10,10,0,2013
45081,101,93219,Serveis d’ingressos,10,10,0,2013
45083,701,93219,Serveis d’ingressos,0,2143820.3,5542636.35,2013
45101,401,93219,Serveis d’ingressos,346000,346000,626243.58,2013
45102,703,93219,Serveis d’ingressos,0,80000,80000,2013
45300,502,93219,Serveis d’ingressos,10,10,0,2013
46100,101,93219,Serveis d’ingressos,10,10,0,2013
46100,201,93219,Serveis d’ingressos,10,97889,267079,2013
46100,607,93219,Serveis d’ingressos,0,0,10000,2013
46100,703,93219,Serveis d’ingressos,10,10,0,2013
46100,801,93219,Serveis d’ingressos,10,10,0,2013
46102,703,93219,Serveis d’ingressos,0,30000,30000,2013
46110,201,93219,Serveis d’ingressos,223000,223000,0,2013
46120,201,93219,Serveis d’ingressos,103000,103000,0,2013
46200,101,93219,Serveis d’ingressos,10,10,0,2013
46401,502,16221,Gestió de residus sòlids urbans,0,5833532.04,56934246.23,2013
46401,502,93219,Serveis d’ingressos,54878421.24,54878421.24,3777707.05,2013
46402,502,93219,Serveis d’ingressos,1539000,1539000,694876.52,2013
46403,703,93219,Serveis d’ingressos,1500000,1500000,0,2013
46405,703,93219,Serveis d’ingressos,0,15000,15000,2013
46407,401,93219,Serveis d’ingressos,0,36670.26,36670.26,2013
46700,201,93219,Serveis d’ingressos,0,64855.62,129711.24,2013
46700,502,93219,Serveis d’ingressos,10,10,0,2013
46900,101,93219,Serveis d’ingressos,10,10,0,2013
46900,703,93219,Serveis d’ingressos,10,10,0,2013
47000,101,93219,Serveis d’ingressos,10,10,0,2013
47000,201,93219,Serveis d’ingressos,10,10,6000,2013
47000,401,93219,Serveis d’ingressos,10,10,0,2013
47000,502,93219,Serveis d’ingressos,10,21000,21000,2013
47000,601,93219,Serveis d’ingressos,10,10,0,2013
47000,602,93219,Serveis d’ingressos,10,29255,29255,2013
47000,603,93219,Serveis d’ingressos,10,10,0,2013
47000,604,93219,Serveis d’ingressos,10,10210,16853.82,2013
47000,605,93219,Serveis d’ingressos,10,10,0,2013
47000,606,93219,Serveis d’ingressos,10,35988.4,35978.4,2013
47000,607,93219,Serveis d’ingressos,10,10,0,2013
47000,608,93219,Serveis d’ingressos,10,10,0,2013
47000,609,93219,Serveis d’ingressos,10,10,0,2013
47000,610,93219,Serveis d’ingressos,10,56200,56200,2013
47000,701,93219,Serveis d’ingressos,10,10,0,2013
47000,702,93219,Serveis d’ingressos,10,100000,100000,2013
47000,801,93219,Serveis d’ingressos,10,10,0,2013
48000,201,93219,Serveis d’ingressos,10,10,0,2013
48010,101,93219,Serveis d’ingressos,10,10,0,2013
48010,201,93219,Serveis d’ingressos,10,10,0,2013
48010,401,93219,Serveis d’ingressos,10,10,3355.33,2013
48010,502,93219,Serveis d’ingressos,25000,25000,0,2013
48010,601,93219,Serveis d’ingressos,10,10,0,2013
48010,602,93219,Serveis d’ingressos,10,10,0,2013
48010,603,93219,Serveis d’ingressos,10,10,9500,2013
48010,604,93219,Serveis d’ingressos,10,10,0,2013
48010,605,93219,Serveis d’ingressos,10,10,0,2013
48010,606,93219,Serveis d’ingressos,10,10,0,2013
48010,607,93219,Serveis d’ingressos,10,10,0,2013
48010,608,93219,Serveis d’ingressos,10,10,0,2013
48010,609,93219,Serveis d’ingressos,10,10,0,2013
48010,610,93219,Serveis d’ingressos,10,10,0,2013
48010,702,93219,Serveis d’ingressos,10,10,0,2013
48010,703,93219,Serveis d’ingressos,10,10,0,2013
48010,801,93219,Serveis d’ingressos,10,10,0,2013
49000,101,93219,Serveis d’ingressos,10,10,0,2013
49000,201,93219,Serveis d’ingressos,10,10,0,2013
49000,401,93219,Serveis d’ingressos,10,10,0,2013
49000,702,93219,Serveis d’ingressos,10,900080.55,900080.55,2013
49000,801,93219,Serveis d’ingressos,10,10,0,2013
49041,703,93219,Serveis d’ingressos,10,10,0,2013
49100,703,93219,Serveis d’ingressos,10,10,0,2013
49110,101,93219,Serveis d’ingressos,10,10,0,2013
49110,801,93219,Serveis d’ingressos,10,10,0,2013
49111,703,93219,Serveis d’ingressos,10,1743566.77,356748.01,2013
49112,703,93219,Serveis d’ingressos,0,540219.25,79416.56,2013
49114,703,93219,Serveis d’ingressos,10,10,0,2013
49200,703,93219,Serveis d’ingressos,10,10,0,2013
49700,101,93219,Serveis d’ingressos,10,45242,67772.59,2013
49700,201,93219,Serveis d’ingressos,10,10,30000,2013
49700,401,93219,Serveis d’ingressos,10,10,137347.19,2013
49700,502,93219,Serveis d’ingressos,10,10,0,2013
49700,702,93219,Serveis d’ingressos,10,210000,210000,2013
49700,801,93219,Serveis d’ingressos,10,10,0,2013
49910,101,93219,Serveis d’ingressos,10,10,0,2013
49910,201,93219,Serveis d’ingressos,10,10,0,2013
49910,703,93219,Serveis d’ingressos,10,10,0,2013
49910,801,93219,Serveis d’ingressos,10,10,0,2013
50000,703,93219,Serveis d’ingressos,10,10,759180.08,2013
52000,703,93219,Serveis d’ingressos,10000,10000,5550743.06,2013
52001,703,93219,Serveis d’ingressos,10,10,530258.6,2013
53400,703,93219,Serveis d’ingressos,10,10,0,2013
54100,101,93219,Serveis d’ingressos,3850000,3850000,1620574.13,2013
54100,101,93311,Patrimoni,0,0,243463.92,2013
54101,101,93219,Serveis d’ingressos,10,10,83188.04,2013
54102,101,93219,Serveis d’ingressos,10,10,768552.23,2013
54103,101,93219,Serveis d’ingressos,0,0,7128.09,2013
54103,101,93311,Patrimoni,0,0,1495.47,2013
54104,101,93219,Serveis d’ingressos,0,740200,774821.74,2013
54105,101,93219,Serveis d’ingressos,0,0,134030.8,2013
55000,101,93219,Serveis d’ingressos,3100000,3100000,670772.43,2013
55000,101,93311,Patrimoni,0,0,3380819.89,2013
55001,101,93219,Serveis d’ingressos,10,10,45859.45,2013
55001,606,93219,Serveis d’ingressos,2600,2600,0,2013
55001,607,93219,Serveis d’ingressos,10,10,2785.3,2013
55002,101,93219,Serveis d’ingressos,20850000,20850000,-1295.89,2013
55002,101,93311,Patrimoni,0,0,4730706.95,2013
55002,201,93219,Serveis d’ingressos,10,10,0,2013
55002,601,93219,Serveis d’ingressos,10,10,13723496.3,2013
55002,602,93219,Serveis d’ingressos,10,10,700,2013
55002,603,93219,Serveis d’ingressos,10,10,21306.74,2013
55002,604,93219,Serveis d’ingressos,10,10,6050,2013
55002,605,93219,Serveis d’ingressos,10,10,15663.24,2013
55002,606,93219,Serveis d’ingressos,10,10,339105.12,2013
55002,607,93219,Serveis d’ingressos,10,10,34422.3,2013
55002,608,93219,Serveis d’ingressos,10,10,3600.19,2013
55002,609,93219,Serveis d’ingressos,10,10,20521.18,2013
55002,610,93219,Serveis d’ingressos,10,10,75773.82,2013
55002,801,93219,Serveis d’ingressos,10,10,0,2013
55200,101,93219,Serveis d’ingressos,8500000,8500000,7050955.11,2013
55200,101,93311,Patrimoni,0,0,1593301.37,2013
55250,101,15050,Patrimoni Municipal d'Urbanisme (ingressos),10,10,1288.38,2013
55250,101,93311,Patrimoni,0,0,16363.7,2013
55300,101,93219,Serveis d’ingressos,10,10,1633670,2013
55501,101,93219,Serveis d’ingressos,2400000,2400000,188274.11,2013
55901,101,93219,Serveis d’ingressos,10,10,426775.34,2013
60200,703,93219,Serveis d’ingressos,10,10,15168.64,2013
60300,703,15050,Patrimoni Municipal d'Urbanisme (ingressos),0,0,1386087.5,2013
60301,703,15050,Patrimoni Municipal d'Urbanisme (ingressos),10,10,0,2013
60900,703,93219,Serveis d’ingressos,0,0,21116.12,2013
61901,703,93219,Serveis d’ingressos,0,0,35115,2013
61902,703,93219,Serveis d’ingressos,6000000,6000000,6003536.69,2013
61924,502,93219,Serveis d’ingressos,10,10,0,2013
61950,703,15050,Patrimoni Municipal d'Urbanisme (ingressos),10,10,0,2013
68000,703,93219,Serveis d’ingressos,10,10,7505.95,2013
72011,703,93219,Serveis d’ingressos,10,10,0,2013
72012,703,93219,Serveis d’ingressos,0,0,-24792.21,2013
72013,703,93219,Serveis d’ingressos,0,500000,500000,2013
72390,703,93219,Serveis d’ingressos,0,403446.06,0,2013
75030,703,93219,Serveis d’ingressos,10,10,1500000,2013
75031,703,93219,Serveis d’ingressos,0,0,3500000,2013
75061,703,93219,Serveis d’ingressos,10,10,4000000,2013
75070,703,15351,Llei de Barris Barceloneta,0,0,659703.37,2013
75070,703,15353,Llei de Barris Torre Baró-Ciutat Meridiana,0,0,18303.82,2013
75070,703,15354,Llei de Barris La Bordeta,0,396629.92,788200.04,2013
75070,703,15355,Llei de Barris El Coll,0,390290.55,466881.41,2013
75070,703,15356,Llei de Barris Maresme-Besós,0,527761.24,425449.25,2013
75070,703,15357,Llei de Barris La Vinya-Can Clos,0,0,34184.89,2013
75070,703,15358,Llei de Barris Bon Pastor,0,50517.24,112740.37,2013
75070,703,15359,Llei de Barris Raval Sud,0,0,19463.02,2013
75081,703,93219,Serveis d’ingressos,10,10,846004.74,2013
75082,703,93219,Serveis d’ingressos,10,10,0,2013
75083,609,93219,Serveis d’ingressos,10,10,0,2013
75083,703,93219,Serveis d’ingressos,10,10,0,2013
75100,703,93219,Serveis d’ingressos,0,0,395025.89,2013
75101,703,93219,Serveis d’ingressos,0,304433.98,304433.98,2013
75303,703,93219,Serveis d’ingressos,0,0,170000,2013
76100,703,93219,Serveis d’ingressos,10,6930010,5359616.25,2013
77000,605,93219,Serveis d’ingressos,10,10,0,2013
77000,703,93219,Serveis d’ingressos,10,10,0,2013
78003,703,93219,Serveis d’ingressos,0,0,-939.21,2013
79101,703,93219,Serveis d’ingressos,10,2171926.41,597474.77,2013
79102,703,93219,Serveis d’ingressos,10,10,0,2013
79103,703,93219,Serveis d’ingressos,0,0,96440.68,2013
79200,703,93219,Serveis d’ingressos,10,10,0,2013
79201,703,93219,Serveis d’ingressos,10,10,1171476.27,2013
79720,703,93219,Serveis d’ingressos,10,10,0,2013
85001,703,93219,Serveis d’ingressos,0,0,53532.61,2013
85005,703,93219,Serveis d’ingressos,0,0,72713,2013
87010,703,93219,Serveis d’ingressos,0,4209789.11,0,2013
90199,703,93219,Serveis d’ingressos,0,103725000,0,2013
91329,703,93219,Serveis d’ingressos,0,0,10000000,2013
91330,703,93219,Serveis d’ingressos,0,0,30000000,2013
94101,703,93219,Serveis d’ingressos,22200,22200,376145.56,2013
94102,703,93219,Serveis d’ingressos,1210000,1210000,745904.93,2013
